,location,city,country,utc,weekday,local,parameter,value,unit,latitude,longitude,attribution
3416,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-25T23:00:00Z,4,2020-02-26T04:30:00+05:30,o3,33.26,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3417,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-25T22:45:00Z,4,2020-02-26T04:15:00+05:30,o3,32.61,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3418,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-25T22:30:00Z,4,2020-02-26T04:00:00+05:30,o3,30.09,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3419,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-25T20:45:00Z,4,2020-02-26T02:15:00+05:30,o3,29.81,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3420,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-25T20:15:00Z,4,2020-02-26T01:45:00+05:30,o3,22.44,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3421,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-25T20:00:00Z,4,2020-02-26T01:30:00+05:30,o3,26.09,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3422,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-25T19:30:00Z,4,2020-02-26T01:00:00+05:30,o3,34.46,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3423,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-25T19:15:00Z,4,2020-02-26T00:45:00+05:30,o3,26.6,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3424,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-25T18:45:00Z,4,2020-02-26T00:15:00+05:30,o3,26.77,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3425,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-25T18:30:00Z,4,2020-02-26T00:00:00+05:30,o3,32.61,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3426,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-25T17:30:00Z,3,2020-02-25T23:00:00+05:30,o3,31.26,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3427,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-25T17:15:00Z,3,2020-02-25T22:45:00+05:30,o3,30.5,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3428,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-25T17:00:00Z,3,2020-02-25T22:30:00+05:30,o3,32.09,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3429,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-25T16:30:00Z,3,2020-02-25T22:00:00+05:30,o3,30.75,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3430,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-25T16:00:00Z,3,2020-02-25T21:30:00+05:30,o3,32.65,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3431,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-25T15:45:00Z,3,2020-02-25T21:15:00+05:30,o3,31.42,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3432,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-25T15:00:00Z,3,2020-02-25T20:30:00+05:30,o3,44.69,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3433,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-25T14:45:00Z,3,2020-02-25T20:15:00+05:30,o3,45.24,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3434,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-25T14:00:00Z,3,2020-02-25T19:30:00+05:30,o3,42.47,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3435,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-25T12:15:00Z,3,2020-02-25T17:45:00+05:30,o3,44.94,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3436,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-25T12:00:00Z,3,2020-02-25T17:30:00+05:30,o3,44.12,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3437,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-25T11:30:00Z,3,2020-02-25T17:00:00+05:30,o3,42.87,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3438,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-25T11:00:00Z,3,2020-02-25T16:30:00+05:30,o3,43.9,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3439,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-25T10:45:00Z,3,2020-02-25T16:15:00+05:30,o3,41.63,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3440,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-25T10:15:00Z,3,2020-02-25T15:45:00+05:30,o3,43.94,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3441,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-25T10:00:00Z,3,2020-02-25T15:30:00+05:30,o3,44.96,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3442,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-25T09:30:00Z,3,2020-02-25T15:00:00+05:30,o3,46.8,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3443,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-25T09:15:00Z,3,2020-02-25T14:45:00+05:30,o3,45.45,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3444,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-25T08:30:00Z,3,2020-02-25T14:00:00+05:30,o3,47.88,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3445,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-25T08:15:00Z,3,2020-02-25T13:45:00+05:30,o3,45.77,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3446,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-25T07:30:00Z,3,2020-02-25T13:00:00+05:30,o3,42.65,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3447,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-25T07:15:00Z,3,2020-02-25T12:45:00+05:30,o3,38.93,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3448,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-25T06:45:00Z,3,2020-02-25T12:15:00+05:30,o3,41.06,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3449,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-25T06:15:00Z,3,2020-02-25T11:45:00+05:30,o3,38.04,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3450,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-25T06:00:00Z,3,2020-02-25T11:30:00+05:30,o3,40.57,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3451,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-25T05:15:00Z,3,2020-02-25T10:45:00+05:30,o3,38.57,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3452,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-25T04:00:00Z,3,2020-02-25T09:30:00+05:30,o3,43.45,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3453,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-25T02:45:00Z,3,2020-02-25T08:15:00+05:30,o3,32.46,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3454,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-25T02:15:00Z,3,2020-02-25T07:45:00+05:30,o3,38.69,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3455,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-25T01:45:00Z,3,2020-02-25T07:15:00+05:30,o3,34.5,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3456,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-25T01:00:00Z,3,2020-02-25T06:30:00+05:30,o3,36.04,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3457,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-25T00:45:00Z,3,2020-02-25T06:15:00+05:30,o3,34.4,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3458,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-25T00:30:00Z,3,2020-02-25T06:00:00+05:30,o3,34.4,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3459,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-25T00:00:00Z,3,2020-02-25T05:30:00+05:30,o3,35.81,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3460,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-24T22:45:00Z,3,2020-02-25T04:15:00+05:30,o3,35.73,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3461,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-24T20:30:00Z,3,2020-02-25T02:00:00+05:30,o3,32.48,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3462,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-24T20:15:00Z,3,2020-02-25T01:45:00+05:30,o3,28.75,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3463,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-24T19:45:00Z,3,2020-02-25T01:15:00+05:30,o3,32.95,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3464,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-24T19:15:00Z,3,2020-02-25T00:45:00+05:30,o3,31.58,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3465,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-24T19:00:00Z,3,2020-02-25T00:30:00+05:30,o3,31.61,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3466,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-24T18:30:00Z,3,2020-02-25T00:00:00+05:30,o3,37.98,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3467,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-24T17:45:00Z,2,2020-02-24T23:15:00+05:30,o3,40.02,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3468,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-24T17:30:00Z,2,2020-02-24T23:00:00+05:30,o3,33.73,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3469,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-24T16:45:00Z,2,2020-02-24T22:15:00+05:30,o3,36.22,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3470,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-24T16:30:00Z,2,2020-02-24T22:00:00+05:30,o3,37.69,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3471,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-24T16:00:00Z,2,2020-02-24T21:30:00+05:30,o3,35.65,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3472,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-24T15:30:00Z,2,2020-02-24T21:00:00+05:30,o3,34.61,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3473,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-24T14:45:00Z,2,2020-02-24T20:15:00+05:30,o3,35.32,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3474,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-24T14:15:00Z,2,2020-02-24T19:45:00+05:30,o3,35.79,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3475,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-24T13:30:00Z,2,2020-02-24T19:00:00+05:30,o3,33.57,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3476,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-24T13:00:00Z,2,2020-02-24T18:30:00+05:30,o3,42.57,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3477,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-24T12:45:00Z,2,2020-02-24T18:15:00+05:30,o3,39.12,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3478,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-24T11:45:00Z,2,2020-02-24T17:15:00+05:30,o3,38.26,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3479,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-24T11:30:00Z,2,2020-02-24T17:00:00+05:30,o3,47.16,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3480,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-24T11:15:00Z,2,2020-02-24T16:45:00+05:30,o3,44.71,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3481,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-24T11:00:00Z,2,2020-02-24T16:30:00+05:30,o3,40.12,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3482,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-24T10:30:00Z,2,2020-02-24T16:00:00+05:30,o3,46.35,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3483,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-24T10:00:00Z,2,2020-02-24T15:30:00+05:30,o3,44.73,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3484,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-24T09:30:00Z,2,2020-02-24T15:00:00+05:30,o3,39.63,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3485,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-24T06:45:00Z,2,2020-02-24T12:15:00+05:30,o3,33.28,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3486,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-24T06:30:00Z,2,2020-02-24T12:00:00+05:30,o3,33.91,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3487,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-24T06:00:00Z,2,2020-02-24T11:30:00+05:30,o3,27.22,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3488,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-24T05:45:00Z,2,2020-02-24T11:15:00+05:30,o3,37.16,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3489,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-24T05:15:00Z,2,2020-02-24T10:45:00+05:30,o3,34.12,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3490,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-24T04:00:00Z,2,2020-02-24T09:30:00+05:30,o3,35.95,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3491,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-24T03:45:00Z,2,2020-02-24T09:15:00+05:30,o3,16.13,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3492,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-24T03:00:00Z,2,2020-02-24T08:30:00+05:30,o3,26.83,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3493,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-24T02:00:00Z,2,2020-02-24T07:30:00+05:30,o3,29.01,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3494,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-24T01:00:00Z,2,2020-02-24T06:30:00+05:30,o3,24.34,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3495,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-24T00:30:00Z,2,2020-02-24T06:00:00+05:30,o3,26.48,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3496,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-23T23:45:00Z,2,2020-02-24T05:15:00+05:30,o3,28.44,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3497,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-23T23:15:00Z,2,2020-02-24T04:45:00+05:30,o3,27.17,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
3498,"Silk Board, Bengaluru - KSPCB",Bengaluru,IN,2020-02-23T22:45:00Z,2,2020-02-24T04:15:00+05:30,o3,24.32,µg/m³,12.917348,77.622813,"[{""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing"",""name"":""Central Pollution Control Board""}]"
